Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Label,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
82894,15123.333,2.0,16.0,0.0,-1.0,2.0,16.0,0.0,45370.0,92.0,46.0,0.0,182.0,0.0,0.0,607.5,24.647514,13086.002,44.081993,91.0,80.0,0.0,25248.0,0.0,0.0,91.0,45023.0,20122.0,0.0,0.0,45023.0,20122.0,0.0,0.0,0.0,64.0,46.0,0.0,2.0,92.0,44.081993,91.0,46.0,53.0,45023.0,1.0,8.0,-1.0,46.0,20122.0,1.0,0.0,17.0,0.0,347.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,20122.0,0.0,45023.0,182.0
63994,40.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50000.0,0.0,0.0,2255.0,40.0,0.0,20.0,65340.0,0.0,0.0,0.0,0.0,6.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
38494,6714.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.0,0.0,0.0,0.0,6714.0,0.0,0.0,0.0,6714.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,297.885,0.0,0.0,80.0,6714.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.0,0.0
7742,3916.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,510.72522000000004,0.0,0.0,80.0,3916.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0
90942,193094.5,4.0,72.0,661.8519,211.0,3.0,92.0,1.0,1158567.0,20.0,20.0,667551.56,964.0,0.0,0.0,115523.43,339.8874,472219.97,3.4525409,964.0,140.57143,0.0,1157009.0,1.0,0.0,964.0,767.0,21.0,11.547006,0.0,299.0,386187.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.5894057999999998,241.0,6.666666499999999,80.0,1235.0,1.0,20.0,8192.0,0.0,1157009.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1158562.0,0.0,1534.0,964.0
86875,7.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,142857.14,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63965,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44170,8792.559000000001,22.0,712.0,31153.746,230.0,22.0,712.0,0.0,378080.0,1976.0,640.0,38619.215,2665.0,0.0,0.0,41513.437999999995,203.74846000000002,21407.447,58.18874399999999,976.0,105.47726999999999,0.0,104156.0,0.0,0.0,976.0,18001.285,8.0,138.03368999999998,0.0,281.0,18003.572,0.0,0.0,1.0,103.13333,0.0,258.64157,22.0,1976.0,58.18874399999999,121.13636000000001,89.818184,22.0,104156.0,1.0,32.0,26883.0,0.0,140726.0,16.0,1.0,6.0,0.0,3.0,22.0,0.0,89.818184,0.0,0.0,0.0,0.0,0.0,0.0,121.13636000000001,378075.0,0.0,378027.0,2665.0
10450,8122.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,8122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122.0,0.0,0.0,0.0,8122.0,0.0,0.0,0.0,8122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,246.24477000000002,0.0,0.0,80.0,8122.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,8122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122.0,0.0
24991,985.6667,4.0,72.0,3431.5890000000004,219.0,3.0,92.0,1.0,5914.0,291.0,291.0,3015.093,935.0,0.0,0.0,110145.93,331.88242,2046.3726,676.3612,935.0,175.14285,0.0,5146.0,1.0,0.0,935.0,2719.5,19.0,168.00893,0.0,293.0,1970.3334,0.0,0.0,1.0,153.25,0.0,467.5,3.0,291.0,507.27087,233.75,97.0,80.0,5146.0,1.0,20.0,65535.0,0.0,5443.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,233.75,5911.0,0.0,5439.0,935.0
23704,7.0,1.0,32.0,0.0,230.0,1.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,142857.14,0.0,0.0,22.0,0.0,1.0,32.0,241.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61716,973.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,973.0,33.0,33.0,0.0,97.0,0.0,0.0,1365.3333333333333,36.95041722813605,0.0,1027.749229188078,97.0,81.5,0.0,973.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33333333333333,33.0,0.0,1.0,33.0,1027.749229188078,97.0,33.0,53.0,0.0,1.0,8.0,-1.0,33.0,0.0,0.0,0.0,17.0,0.0,973.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,97.0
72047,8120.2383,21.0,712.0,30770.257999999998,230.0,22.0,680.0,0.0,341050.0,1912.0,640.0,36736.402,2665.0,0.0,0.0,42228.117,205.49481,22953.87,61.57455,976.0,106.441864,0.0,92753.0,0.0,0.0,976.0,16169.238000000001,13.0,137.68802,0.0,312.0,17051.9,0.0,0.0,1.0,104.02273000000001,0.0,263.57465,22.0,1912.0,64.50667,126.90476000000001,86.90909,22.0,92753.0,0.0,32.0,26883.0,0.0,115581.0,16.0,1.0,6.0,0.0,2.0,21.0,0.0,86.90909,0.0,0.0,0.0,0.0,0.0,0.0,126.90476000000001,341038.0,0.0,339554.0,2665.0
47507,688.5,0.0,60.0,953.887,-1.0,3.0,0.0,0.0,1377.0,77.0,46.0,0.0,0.0,0.0,1.0,470.25,21.68525,953.887,0.0,46.0,41.0,0.0,1363.0,0.0,0.0,0.0,688.5,0.0,23.459185,0.0,14.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,3.0,77.0,2178.6492,0.0,25.666666,443.0,1363.0,0.0,20.0,255.0,0.0,0.0,1.0,0.0,6.0,1.0,14.0,0.0,0.0,25.666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0
39218,184768.88,8.0,224.0,428340.56,62852.0,10.0,172.0,0.0,3141071.0,1148.0,677.0,440011.03,2754.0,0.0,0.0,142811.69,377.90433,319179.34,2.546902,1173.0,216.77777000000003,0.0,1053235.0,0.0,0.0,1173.0,349007.88,115622.0,210.09247,0.0,688.0,432221.56,0.0,0.0,0.0,205.36842,0.0,520.2819999999998,10.0,1148.0,3.1836276000000003,344.25,114.8,3389.0,1118693.0,0.0,20.0,8192.0,0.0,1169586.0,5.0,1.0,6.0,0.0,50.0,8.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,344.25,3025551.0,0.0,3141071.0,2754.0
31767,204258.33,4.0,72.0,241.83052,211.0,3.0,92.0,1.0,1225550.0,20.0,20.0,707234.44,964.0,0.0,0.0,115523.43,339.8874,500136.66,3.2638407000000003,964.0,140.57143,0.0,1225158.0,1.0,0.0,964.0,173.0,38.0,11.547006,0.0,2.0,408514.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.4478805,241.0,6.666666499999999,80.0,344.0,1.0,20.0,8192.0,0.0,1225158.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1225542.0,0.0,346.0,964.0
24434,228208.5,4.0,72.0,436.28488,211.0,3.0,92.0,1.0,1369251.0,20.0,20.0,789952.94,964.0,0.0,0.0,115523.43,339.8874,558662.25,2.9213052000000004,964.0,140.57143,0.0,1368573.0,1.0,0.0,964.0,311.5,47.0,11.547006,0.0,3.0,456414.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.1909788,241.0,6.666666499999999,80.0,620.0,1.0,20.0,8192.0,0.0,1368573.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1369242.0,0.0,623.0,964.0
60073,261538.02,40.0,452.0,2179173.8,17688.0,22.0,820.0,0.0,15953819.0,1065.0,370.0,1817323.2,43218.0,0.0,0.0,475859.56,689.82574,1456716.0,2.5072367,1452.0,714.24194,172070.5,10001462.0,0.0,3106494.0,1452.0,491432.44,0.0,114.57069399999999,207250.88,27.0,408423.4,10001462.0,5608216.0,0.0,702.9048,0.0,590.6955,22.0,1065.0,1.3789802,1080.45,48.409092,443.0,10001462.0,1.0,20.0,8192.0,0.0,10027004.0,5.0,1.0,6.0,0.0,0.0,40.0,25522.0,48.409092,0.0,0.0,0.0,0.0,318619.0,0.0,1080.45,15928513.0,7804839.0,10320081.0,43218.0
8794,264.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7575.7580000000025,0.0,0.0,80.0,264.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0
51613,7.0,1.0,20.0,0.0,255.0,1.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714302,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142857.14285714302,0.0,0.0,50240.0,0.0,1.0,20.0,172.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28279,54851250.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,54851247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54851247.0,0.0,0.0,0.0,54851250.0,0.0,0.0,0.0,54851247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03646225,0.0,0.0,80.0,54851247.0,0.0,20.0,2239.0,0.0,0.0,0.0,0.0,6.0,1.0,54851247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54851247.0,0.0
49832,152990.2,6.0,208.0,376883.9,64000.0,10.0,132.0,0.0,2294853.0,1148.0,536.0,345363.75,408.0,0.0,0.0,20408.016,142.85663,259415.1,2.6145465,536.0,97.25,0.0,1011329.0,0.0,0.0,293.0,254983.67,211176.0,165.36075,0.0,0.0,416776.6,0.0,0.0,0.0,91.52941,0.0,112.53088,10.0,1148.0,4.357578,68.0,114.8,3389.0,1222270.0,0.0,20.0,8192.0,0.0,1011329.0,6.0,1.0,6.0,0.0,0.0,6.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2083883.0,0.0,2294853.0,408.0
86684,137596.64,7.0,172.0,394720.56,62872.0,8.0,152.0,0.0,1926353.0,1128.0,661.0,322634.53,1581.0,0.0,0.0,100953.164,317.73126,245653.52,3.6338095999999998,1173.0,180.6,0.0,953156.0,0.0,0.0,1173.0,275193.28,151598.0,222.62332,0.0,3.0,296200.16,0.0,0.0,0.0,169.3125,0.0,430.0986,8.0,1128.0,4.152925,225.85715,141.0,3389.0,1160912.0,0.0,20.0,8192.0,0.0,953156.0,5.0,1.0,6.0,0.0,3.0,7.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,225.85715,1777201.0,0.0,1926353.0,1581.0
48965,257802.17,4.0,72.0,296.27774,211.0,3.0,92.0,1.0,1546813.0,20.0,20.0,892643.3,964.0,0.0,0.0,115523.43,339.8874,631251.56,2.5859623,964.0,140.57143,0.0,1546339.0,1.0,0.0,964.0,223.5,24.0,11.547006,0.0,14.0,515603.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,1.9394717000000001,241.0,6.666666499999999,80.0,433.0,1.0,20.0,8192.0,0.0,1546339.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1546810.0,0.0,447.0,964.0
51056,185.16667,2.0,124.0,407.08014,32768.0,5.0,40.0,1.0,1111.0,935.0,935.0,0.0,266.0,0.0,0.0,109240.125,330.51495,224.30641,1800.18,935.0,171.57143,0.0,571.0,1.0,0.0,266.0,277.75,571.0,418.1447,0.0,4.0,571.0,0.0,0.0,0.0,150.125,0.0,188.09041,5.0,935.0,4500.45,133.0,187.0,58429.0,873.0,0.0,20.0,65535.0,0.0,571.0,1.0,1.0,6.0,0.0,4.0,2.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,571.0,0.0,1111.0,266.0
53281,5353764.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,5353764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353764.0,0.0,0.0,0.0,5353764.0,0.0,0.0,0.0,5353764.0,0.0,5353764.0,5353764.0,1.0,0.0,0.0,0.0,2.0,0.0,0.37356895,0.0,0.0,80.0,5353764.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,5353764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353764.0,5353764.0,0.0
13605,88053758.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,88053758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88053758.0,0.0,0.0,0.0,88053758.0,0.0,0.0,0.0,88053758.0,0.0,88053758.0,88053758.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02271339742251546,0.0,0.0,6727.0,88053758.0,0.0,20.0,64000.0,0.0,0.0,0.0,0.0,6.0,1.0,88053758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88053758.0,88053758.0,0.0
32222,7841.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,7841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7841.0,0.0,0.0,0.0,7841.0,0.0,0.0,0.0,7841.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,255.0695,0.0,0.0,80.0,7841.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,7841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7841.0,0.0
97162,299.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,299.0,40.0,40.0,0.0,56.0,0.0,0.0,85.333336,9.237604,0.0,3344.4817,56.0,68.0,0.0,299.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.333332,40.0,0.0,1.0,40.0,3344.4817,56.0,40.0,53.0,0.0,1.0,8.0,-1.0,40.0,0.0,0.0,0.0,17.0,0.0,299.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,56.0
88828,38900000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,38936420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38900000.0,0.0,0.0,0.0,38900000.0,0.0,0.0,0.0,38900000.0,0.0,38900000.0,38900000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.051365793,0.0,0.0,80.0,38900000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,38900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38900000.0,38900000.0,0.0
28169,2463.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,0.0,0.0,0.0,2463.0,0.0,0.0,0.0,2463.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,812.0179,0.0,0.0,80.0,2463.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,0.0
15564,22.0,1.0,60.0,43.840622,0.0,3.0,20.0,0.0,66.0,31.0,31.0,0.0,0.0,0.0,0.0,192.2,13.863622,17.578395999999998,15151.516,31.0,7.75,0.0,35.0,0.0,0.0,0.0,33.0,0.0,17.897858,0.0,2.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,3.0,31.0,45454.547,0.0,10.333333,49705.0,64.0,0.0,20.0,64.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0
73799,502.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,502.0,41.0,41.0,0.0,73.0,0.0,0.0,341.33334,18.475208,0.0,1992.0319,73.0,77.5,0.0,502.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666668,41.0,0.0,1.0,41.0,1992.0319,73.0,41.0,53.0,0.0,1.0,8.0,-1.0,41.0,0.0,0.0,0.0,17.0,0.0,502.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,73.0
61454,30200000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,30186737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30200000.0,0.0,0.0,0.0,30200000.0,0.0,0.0,0.0,30200000.0,0.0,30200000.0,30200000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.06625426599999999,0.0,0.0,80.0,30200000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,30200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30200000.0,30200000.0,0.0
64694,409512.78,14.0,192.0,2668437.2,62968.0,9.0,304.0,1.0,9009281.0,1597.0,565.0,663880.56,1651.0,0.0,0.0,70817.1,266.11484,602147.3,1.553953,1149.0,141.21739,0.0,2406207.0,1.0,0.0,1149.0,1126160.1,164929.0,230.25156,0.0,3.0,679582.06,0.0,0.0,0.0,135.33333000000002,0.0,299.50613,9.0,1597.0,0.99896985,117.92857,177.44444,3389.0,7722865.0,1.0,20.0,8192.0,0.0,2406207.0,6.0,1.0,6.0,0.0,3.0,14.0,0.0,177.44444,0.0,0.0,0.0,0.0,0.0,0.0,117.92857,8834567.0,0.0,9009281.0,1651.0
16475,7893167.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,7893167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7893167.0,0.0,0.0,0.0,7893167.0,0.0,0.0,0.0,7893167.0,0.0,7893167.0,7893167.0,1.0,0.0,0.0,0.0,2.0,0.0,0.25338373,0.0,0.0,80.0,7893167.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,7893167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7893167.0,7893167.0,0.0
88623,925.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,925.0,44.0,44.0,0.0,140.0,0.0,0.0,3072.0,55.425625,0.0,1081.081,140.0,114.0,0.0,925.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,44.0,0.0,1.0,44.0,1081.081,140.0,44.0,53.0,0.0,1.0,8.0,-1.0,44.0,0.0,0.0,0.0,17.0,0.0,925.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,140.0
91458,144645.67,8.0,172.0,390338.72,62856.0,8.0,172.0,0.0,2169685.0,1144.0,677.0,313251.53,2754.0,0.0,0.0,154782.1,393.42355,248060.02,3.6871712,1173.0,243.625,0.0,953247.0,0.0,0.0,1173.0,309955.0,3602.0,227.96992000000003,0.0,1193.0,288216.0,0.0,0.0,0.0,229.29411,0.0,520.2819999999998,8.0,1144.0,3.6871712,344.25,143.0,3389.0,1158112.0,1.0,20.0,8192.0,0.0,953247.0,5.0,1.0,6.0,0.0,43.0,8.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,344.25,2017512.0,0.0,2169685.0,2754.0
39788,20300000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,20274856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20300000.0,0.0,0.0,0.0,20300000.0,0.0,0.0,0.0,20300000.0,0.0,20300000.0,20300000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.09864435,0.0,0.0,80.0,20300000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,20300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20300000.0,20300000.0,0.0
49718,87024030.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,87024029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87024029.0,0.0,0.0,0.0,87024030.0,0.0,0.0,0.0,87024029.0,0.0,87024029.0,87024029.0,0.0,0.0,0.0,0.0,2.0,0.0,0.022982158,0.0,0.0,48639.0,87024029.0,0.0,20.0,64000.0,0.0,0.0,0.0,0.0,6.0,1.0,87024029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87024030.0,87024029.0,0.0
32272,100.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20000.0,0.0,0.0,443.0,100.0,0.0,20.0,63081.0,0.0,0.0,0.0,0.0,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
31723,501.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3992.0159,0.0,0.0,8080.0,501.0,0.0,20.0,2052.0,0.0,0.0,0.0,0.0,6.0,1.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0
88654,2323.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,860.9557,0.0,0.0,80.0,2323.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0
5250,2926563.0,19.0,452.0,4917759.5,980.0,22.0,524.0,0.0,117062522.0,879.0,517.0,4949127.5,5257.0,0.0,0.0,136519.45,369.48538,4504009.5,0.16230643,1460.0,149.65854,108165.836,10001486.0,0.0,1209100.1,1460.0,5574406.0,24.0,116.83382,334030.6,41.0,6180179.5,10001486.0,5807925.0,0.0,146.09525,0.0,511.9373,22.0,879.0,0.18793376,276.6842,39.954544,443.0,10013876.0,0.0,20.0,8192.0,0.0,10015518.0,15.0,1.0,6.0,0.0,10.0,19.0,11245.0,39.954544,0.0,0.0,0.0,0.0,1168852.0,0.0,276.6842,111243231.0,9647041.0,117062522.0,5257.0
